group_id,society_id,song_id,PopName,phylogeny.glottocode,Priority.ranking.for.review,pairing.glottocode
21693czec1259czec1259,21693,3524,NA,czec1259,7,czec1259
21693czec1259czec1259,21693,3525,NA,czec1259,7,czec1259
21693czec1259czec1259,21693,3526,NA,czec1259,7,czec1259
21693czec1259czec1259,21693,3527,NA,czec1259,7,czec1259
24575sout2969sout2969,24575,3528,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3529,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3530,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3531,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3532,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3533,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3534,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3535,NA,sout2969,9,sout2969
24575sout2969sout2969,24575,3536,NA,sout2969,9,sout2969
15401fore1270fore1270,15401,3537,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3538,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3539,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3540,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3541,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3542,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3543,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3544,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3545,NA,fore1270,10,fore1270
15401fore1270fore1270,15401,3546,NA,fore1270,10,fore1270
16039Bengalibeng1280beng1280,16039,3547,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3548,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3549,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3550,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3551,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3552,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3553,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3554,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3555,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3556,Bengali,beng1280,4,beng1280
16039Bengalibeng1280beng1280,16039,3557,Bengali,beng1280,4,beng1280
27963nyan1301nyan1301,27963,3558,NA,nyan1301,9,nyan1301
27963nyan1301nyan1301,27963,3559,NA,nyan1301,9,nyan1301
27963nyan1301nyan1301,27963,3560,NA,nyan1301,9,nyan1301
27963nyan1301nyan1301,27963,3561,NA,nyan1301,9,nyan1301
27963nyan1301nyan1301,27963,3562,NA,nyan1301,9,nyan1301
27963nyan1301nyan1301,27963,3564,NA,nyan1301,9,nyan1301
27963nyan1301nyan1301,27963,3565,NA,nyan1301,9,nyan1301
28315yind1247yind1247,28315,3566,NA,yind1247,10,yind1247
28315yind1247yind1247,28315,3567,NA,yind1247,10,yind1247
25741rusy1239rusy1239,25741,3568,NA,rusy1239,7,rusy1239
25741rusy1239rusy1239,25741,3569,NA,rusy1239,7,rusy1239
25741rusy1239rusy1239,25741,3570,NA,rusy1239,7,rusy1239
25741rusy1239rusy1239,25741,3571,NA,rusy1239,7,rusy1239
25741rusy1239rusy1239,25741,3572,NA,rusy1239,7,rusy1239
25741rusy1239rusy1239,25741,3573,NA,rusy1239,7,rusy1239
25741rusy1239rusy1239,25741,3574,NA,rusy1239,7,rusy1239
25741rusy1239rusy1239,25741,3575,NA,rusy1239,7,rusy1239
25752slov1269slov1269,25752,3576,NA,slov1269,7,slov1269
25752slov1269slov1269,25752,3577,NA,slov1269,7,slov1269
15797kaxe1238kaxe1238,15797,3578,NA,kaxe1238,9,kaxe1238
15797kaxe1238kaxe1238,15797,3579,NA,kaxe1238,9,kaxe1238
15797kaxe1238kaxe1238,15797,3580,NA,kaxe1238,9,kaxe1238
62463guri1246guri1246,62463,3581,NA,guri1246,9,guri1246
62461imer1247imer1247,62461,3582,NA,imer1247,9,imer1247
62463guri1246guri1246,62463,3583,NA,guri1246,9,guri1246
62463guri1246guri1246,62463,3584,NA,guri1246,9,guri1246
62462svan1243svan1243,62462,3585,NA,svan1243,10,svan1243
15797kaxe1238kaxe1238,15797,3586,NA,kaxe1238,9,kaxe1238
15797kaxe1238kaxe1238,15797,3587,NA,kaxe1238,9,kaxe1238
15797kaxe1238kaxe1238,15797,3588,NA,kaxe1238,9,kaxe1238
18624mani1305mani1305,18624,3589,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3590,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3591,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3592,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3593,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3594,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3595,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3596,NA,mani1305,9,mani1305
18624mani1305mani1305,18624,3597,NA,mani1305,9,mani1305
15797kaxe1238kaxe1238,15797,3599,NA,kaxe1238,9,kaxe1238
11529bamb1269bamb1269,11529,3600,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3601,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3602,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3603,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3604,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3605,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3606,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3607,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3608,NA,bamb1269,5,bamb1269
11529bamb1269bamb1269,11529,3609,NA,bamb1269,5,bamb1269
13168kara1500kara1500,13168,3610,Xavante,kara1500,10,kara1500
16545hanu1241hanu1241,16545,3611,NA,hanu1241,7,hanu1241
16545hanu1241hanu1241,16545,3612,NA,hanu1241,7,hanu1241
16545hanu1241hanu1241,16545,3613,NA,hanu1241,7,hanu1241
16545hanu1241hanu1241,16545,3614,NA,hanu1241,7,hanu1241
16545hanu1241hanu1241,16545,3615,NA,hanu1241,7,hanu1241
16545hanu1241hanu1241,16545,3616,NA,hanu1241,7,hanu1241
18349sout3302sout3302,18349,3617,NA,sout3302,5,sout3302
18349sout3302sout3302,18349,3618,NA,sout3302,5,sout3302
18349sout3302sout3302,18349,3619,NA,sout3302,5,sout3302
18349sout3302sout3302,18349,3620,NA,sout3302,5,sout3302
11936Yemen_Shabwahstan1318hadr1236,11936,3622,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,3623,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,3624,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,3625,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,3626,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,3627,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,3628,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,3629,NA,stan1318,3,hadr1236
27314toma1245toma1245,27314,3630,NA,toma1245,7,toma1245
27314toma1245toma1245,27314,3631,NA,toma1245,7,toma1245
30095taga1273taga1273,30095,3632,Murut,timu1262,2,taga1273
30095taga1273taga1273,30095,3633,Murut,timu1262,2,taga1273
30095taga1273taga1273,30095,3634,Murut,timu1262,2,taga1273
30095taga1273taga1273,30095,3635,Murut,timu1262,2,taga1273
21957nort3186nort3186,21957,3636,NA,nort3186,2,nort3186
26808temi1246temi1246,26808,3637,NA,temi1246,2,temi1246
26808temi1246temi1246,26808,3638,NA,temi1246,2,temi1246
26808temi1246temi1246,26808,3639,NA,temi1246,2,temi1246
26808temi1246temi1246,26808,3640,NA,temi1246,2,temi1246
26808temi1246temi1246,26808,3641,NA,temi1246,2,temi1246
14994Egyptian1egyp1253egyp1253,14994,3642,Egyptian1,egyp1253,5,egyp1253
23497Pathansout2649pash1269,23497,3643,Pathan,sout2649,10,pash1269
20615Mandenkamand1436mand1436,20615,3644,Mandenka,mand1436,3,mand1436
28810xhos1239xhos1239,28810,3645,NA,xhos1239,10,xhos1239
27781rwan1241rwan1241,27781,3646,NA,rwan1241,9,rwan1241
27446mira1251mira1251,27446,3647,NA,mira1251,7,mira1251
29151yuka1259yuka1259,29151,3648,NA,yuka1259,3,yuka1259
29151yuka1259yuka1259,29151,3649,NA,yuka1259,3,yuka1259
29151yuka1259yuka1259,29151,3650,NA,yuka1259,3,yuka1259
27413toto1252toto1252,27413,3651,NA,toto1252,10,toto1252
27413toto1252toto1252,27413,3652,NA,toto1252,10,toto1252
27413toto1252toto1252,27413,3653,NA,toto1252,10,toto1252
27413toto1252toto1252,27413,3654,NA,toto1252,10,toto1252
27413toto1252toto1252,27413,3655,NA,toto1252,10,toto1252
27413toto1252toto1252,27413,3656,NA,toto1252,10,toto1252
27413toto1252toto1252,27413,3657,NA,toto1252,10,toto1252
11080,11080,3658,NA,NA,6,NA
19691laoo1244laoo1244,19691,3659,Laotian,laoo1244,3,laoo1244
22804Norwegiannorw1258norw1258,22804,3660,Norwegian,norw1258,4,norw1258
12112mala1537mala1537,12112,3662,NA,mala1537,6,mala1537
12112mala1537mala1537,12112,3663,NA,mala1537,6,mala1537
12112mala1537mala1537,12112,3664,NA,mala1537,6,mala1537
12112mala1537mala1537,12112,3665,NA,mala1537,6,mala1537
12112mala1537mala1537,12112,3666,NA,mala1537,6,mala1537
12112mala1537mala1537,12112,3667,NA,mala1537,6,mala1537
19295nucl1347nucl1347,19295,3670,NA,nucl1347,10,nucl1347
19295nucl1347nucl1347,19295,3671,NA,nucl1347,10,nucl1347
23112onaa1245onaa1245,23112,3681,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3682,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3683,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3684,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3685,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3686,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3687,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3688,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3689,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3690,NA,onaa1245,10,onaa1245
26654Tatar_Kazantata1255tata1255,26654,3691,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,3692,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,3693,Tatar_Kazan,tata1255,5,tata1255
13883Chuvashchuv1255chuv1255,13883,3694,Chuvash,chuv1255,10,chuv1255
13883Chuvashchuv1255chuv1255,13883,3695,Chuvash,chuv1255,10,chuv1255
11760Bashkir_North_Tabyn_Balyskybash1264bash1264,11760,3696,Bashkir_North_Tabyn_Balysky,bash1264,6,bash1264
11760Bashkir_North_Tabyn_Balyskybash1264bash1264,11760,3697,Bashkir_North_Tabyn_Balysky,bash1264,6,bash1264
18976Koryakkory1246kory1246,18976,3698,Koryak,kory1246,3,kory1246
18976Koryakkory1246kory1246,18976,3699,Koryak,kory1246,3,kory1246
18393Ketkett1243kett1243,18393,3700,Ket,kett1243,5,kett1243
18976Koryakkory1246kory1246,18976,3701,Koryak,kory1246,3,kory1246
18393Ketkett1243kett1243,18393,3702,Ket,kett1243,5,kett1243
18393Ketkett1243kett1243,18393,3703,Ket,kett1243,5,kett1243
19548Lahulahu1253lahu1253,19548,3704,Lahu,lahu1253,10,lahu1253
19548Lahulahu1253lahu1253,19548,3705,Lahu,lahu1253,10,lahu1253
19548Lahulahu1253lahu1253,19548,3706,Lahu,lahu1253,10,lahu1253
26984tong1308tong1308,26984,3707,NA,tong1308,10,tong1308
13256kasi1256kasi1256,13256,3708,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3709,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3710,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3711,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3712,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3713,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3714,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3715,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3716,NA,kasi1256,10,kasi1256
13256kasi1256kasi1256,13256,3717,NA,kasi1256,10,kasi1256
26588tapi1254tapi1254,26588,3718,NA,tapi1254,10,tapi1254
26588tapi1254tapi1254,26588,3719,NA,tapi1254,10,tapi1254
26588tapi1254tapi1254,26588,3720,NA,tapi1254,10,tapi1254
26588tapi1254tapi1254,26588,3721,NA,tapi1254,10,tapi1254
26588tapi1254tapi1254,26588,3722,NA,tapi1254,10,tapi1254
10583jara1245jara1245,10583,3723,Onge,jara1245,10,jara1245
26588tapi1254tapi1254,26588,3724,NA,tapi1254,10,tapi1254
26588tapi1254tapi1254,26588,3725,NA,tapi1254,10,tapi1254
26588tapi1254tapi1254,26588,3726,NA,tapi1254,10,tapi1254
26588tapi1254tapi1254,26588,3727,NA,tapi1254,10,tapi1254
25180sema1266sema1266,25180,3728,NA,sema1266,10,sema1266
25180sema1266sema1266,25180,3729,NA,sema1266,10,sema1266
23904popo1294popo1294,23904,3741,NA,popo1294,10,popo1294
23904popo1294popo1294,23904,3742,NA,popo1294,10,popo1294
22881nuku1258nuku1258,22881,3743,NA,nuku1258,1,nuku1258
22881nuku1258nuku1258,22881,3744,NA,nuku1258,1,nuku1258
17183telu1262telu1262,17183,3752,NA,telu1262,6,telu1262
17183telu1262telu1262,17183,3753,NA,telu1262,6,telu1262
18371mala1464mala1464,18371,3754,NA,mala1464,7,mala1464
18371mala1464mala1464,18371,3755,NA,mala1464,7,mala1464
26808temi1246temi1246,26808,3757,NA,temi1246,2,temi1246
19438gulf1241gulf1241,19438,3760,NA,gulf1241,10,gulf1241
19438gulf1241gulf1241,19438,3761,NA,gulf1241,10,gulf1241
10594andh1242andh1242,10594,3762,NA,andh1242,10,andh1242
12134Punjabipanj1256panj1256,12134,3763,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3764,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3765,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3766,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3767,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3768,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3769,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3770,Punjabi,panj1256,4,panj1256
12134Punjabipanj1256panj1256,12134,3771,Punjabi,panj1256,4,panj1256
14477duru1236duru1236,14477,3772,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3773,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3774,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3775,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3776,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3777,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3778,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3779,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3780,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3781,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3782,NA,duru1236,10,duru1236
14477duru1236duru1236,14477,3783,NA,duru1236,10,duru1236
14708dorl1237dorl1237,14708,3784,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3785,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3786,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3787,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3788,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3789,NA,dorl1237,10,dorl1237
15643mudh1235mudh1235,15643,3790,NA,mudh1235,3,mudh1235
15643mudh1235mudh1235,15643,3791,NA,mudh1235,3,mudh1235
15643mudh1235mudh1235,15643,3792,NA,mudh1235,3,mudh1235
15643mudh1235mudh1235,15643,3793,NA,mudh1235,3,mudh1235
15643mudh1235mudh1235,15643,3794,NA,mudh1235,3,mudh1235
15643mudh1235mudh1235,15643,3795,NA,mudh1235,3,mudh1235
15643mudh1235mudh1235,15643,3796,NA,mudh1235,3,mudh1235
16028gond1265gond1265,16028,3797,NA,gond1265,10,gond1265
14708dorl1237dorl1237,14708,3798,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3799,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3800,NA,dorl1237,10,dorl1237
14708dorl1237dorl1237,14708,3801,NA,dorl1237,10,dorl1237
18943kork1243kork1243,18943,3802,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3803,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3804,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3805,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3806,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3807,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3808,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3809,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3810,NA,kork1243,10,kork1243
18943kork1243kork1243,18943,3811,NA,kork1243,10,kork1243
18833kond1295kond1295,18833,3812,NA,kond1295,10,kond1295
18833kond1295kond1295,18833,3813,NA,kond1295,10,kond1295
19031koya1251koya1251,19031,3814,NA,koya1251,10,koya1251
19031koya1251koya1251,19031,3815,NA,koya1251,10,koya1251
19031koya1251koya1251,19031,3816,NA,koya1251,10,koya1251
19031koya1251koya1251,19031,3817,NA,koya1251,10,koya1251
15720garh1243garh1243,15720,3818,NA,garh1243,10,garh1243
15720garh1243garh1243,15720,3819,NA,garh1243,10,garh1243
12178mund1320mund1320,12178,3820,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3821,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3822,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3823,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3824,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3825,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3826,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3827,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3828,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3829,NA,mund1320,9,mund1320
21869mund1320mund1320,21869,3830,NA,mund1320,9,mund1320
21869mund1320mund1320,21869,3831,NA,mund1320,9,mund1320
21869mund1320mund1320,21869,3832,NA,mund1320,9,mund1320
21869mund1320mund1320,21869,3833,NA,mund1320,9,mund1320
21869mund1320mund1320,21869,3834,NA,mund1320,9,mund1320
21869mund1320mund1320,21869,3835,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3836,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3837,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3838,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3839,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3840,NA,mund1320,9,mund1320
12178mund1320mund1320,12178,3841,NA,mund1320,9,mund1320
15643mudh1235mudh1235,15643,3842,NA,mudh1235,3,mudh1235
12178mund1320mund1320,12178,3843,NA,mund1320,9,mund1320
18778sout1549sout1549,18778,3844,NA,sout1549,10,sout1549
18778sout1549sout1549,18778,3845,NA,sout1549,10,sout1549
18778sout1549sout1549,18778,3846,NA,sout1549,10,sout1549
23145kuru1302kuru1302,23145,3847,NA,kuru1302,7,kuru1302
23145kuru1302kuru1302,23145,3848,NA,kuru1302,7,kuru1302
23145kuru1302kuru1302,23145,3849,NA,kuru1302,7,kuru1302
24916sant1410sant1410,24916,3850,NA,sant1410,10,sant1410
11617lamb1269lamb1269,11617,3851,NA,lamb1269,10,lamb1269
12145bhil1254bhil1254,12145,3852,NA,bhil1254,10,bhil1254
16028gond1265gond1265,16028,3853,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,3854,NA,gond1265,10,gond1265
22705woun1238woun1238,22705,3855,NA,woun1238,10,woun1238
22705woun1238woun1238,22705,3856,NA,woun1238,10,woun1238
22705woun1238woun1238,22705,3857,NA,woun1238,10,woun1238
27589tuca1252tuca1252,27589,3858,NA,tuca1252,9,tuca1252
27589tuca1252tuca1252,27589,3859,NA,tuca1252,9,tuca1252
27589tuca1252tuca1252,27589,3860,NA,tuca1252,9,tuca1252
13102kama1373kama1373,13102,3861,NA,kama1373,7,kama1373
13102kama1373kama1373,13102,3862,NA,kama1373,7,kama1373
13102kama1373kama1373,13102,3863,NA,kama1373,7,kama1373
17436yawa1261yawa1261,17436,3864,NA,yawa1261,9,yawa1261
17436yawa1261yawa1261,17436,3865,NA,yawa1261,9,yawa1261
21319chua1256chua1256,21319,3866,NA,chua1256,10,chua1256
21319chua1256chua1256,21319,3867,NA,chua1256,10,chua1256
21319chua1256chua1256,21319,3868,NA,chua1256,10,chua1256
21319chua1256chua1256,21319,3869,NA,chua1256,10,chua1256
11496west2594west2594,11496,3870,NA,west2594,10,west2594
11496west2594west2594,11496,3871,NA,west2594,10,west2594
11496west2594west2594,11496,3872,NA,west2594,10,west2594
25081mada1298mada1298,25081,3873,NA,mada1298,10,mada1298
25191nucl1632nucl1632,25191,3874,NA,nucl1632,10,nucl1632
20956masa1300masa1300,20956,3875,Masai_Kinyawa_MKK,masa1300,3,masa1300
20956masa1300masa1300,20956,3876,Masai_Kinyawa_MKK,masa1300,3,masa1300
20956masa1300masa1300,20956,3877,Masai_Kinyawa_MKK,masa1300,3,masa1300
20956masa1300masa1300,20956,3878,Masai_Kinyawa_MKK,masa1300,3,masa1300
14224culi1244culi1244,14224,3880,NA,culi1244,10,culi1244
14224culi1244culi1244,14224,3881,NA,culi1244,10,culi1244
15225faro1244faro1244,15225,3882,NA,faro1244,10,faro1244
15225faro1244faro1244,15225,3883,NA,faro1244,10,faro1244
21924muri1262muri1262,21924,3885,NA,muri1262,10,muri1262
21924muri1262muri1262,21924,3886,NA,muri1262,10,muri1262
13971pale1260pale1260,13971,3887,NA,pale1260,2,pale1260
13971pale1260pale1260,13971,3888,NA,pale1260,2,pale1260
13982,13982,3889,NA,NA,5,NA
13982,13982,3890,NA,NA,5,NA
13982,13982,3891,NA,NA,5,NA
13982,13982,3892,NA,NA,5,NA
13597cogu1240cogu1240,13597,3893,NA,cogu1240,9,cogu1240
13597cogu1240cogu1240,13597,3894,NA,cogu1240,9,cogu1240
13597cogu1240cogu1240,13597,3895,NA,cogu1240,9,cogu1240
13597cogu1240cogu1240,13597,3896,NA,cogu1240,9,cogu1240
13597cogu1240cogu1240,13597,3897,NA,cogu1240,9,cogu1240
13597cogu1240cogu1240,13597,3898,NA,cogu1240,9,cogu1240
13597cogu1240cogu1240,13597,3899,NA,cogu1240,9,cogu1240
13597cogu1240cogu1240,13597,3900,NA,cogu1240,9,cogu1240
20989wich1261wich1261,20989,3901,NA,wich1261,10,wich1261
20989wich1261wich1261,20989,3902,NA,wich1261,10,wich1261
20989wich1261wich1261,20989,3903,NA,wich1261,10,wich1261
20989wich1261wich1261,20989,3904,NA,wich1261,10,wich1261
20989wich1261wich1261,20989,3905,NA,wich1261,10,wich1261
13036para1311para1311,13036,3906,Guarani_GN,mbya1239,10,para1311
13036para1311para1311,13036,3907,Guarani_GN,mbya1239,10,para1311
13036para1311para1311,13036,3908,Guarani_GN,mbya1239,10,para1311
23112onaa1245onaa1245,23112,3909,NA,onaa1245,10,onaa1245
26731tehu1242tehu1242,26731,3910,NA,tehu1242,10,tehu1242
26731tehu1242tehu1242,26731,3911,NA,tehu1242,10,tehu1242
10814mapu1245mapu1245,10814,3912,NA,mapu1245,3,mapu1245
10814mapu1245mapu1245,10814,3913,NA,mapu1245,3,mapu1245
10814mapu1245mapu1245,10814,3914,NA,mapu1245,3,mapu1245
10814mapu1245mapu1245,10814,3915,NA,mapu1245,3,mapu1245
10814mapu1245mapu1245,10814,3916,NA,mapu1245,3,mapu1245
27215toba1269toba1269,27215,3917,NA,toba1269,5,toba1269
27215toba1269toba1269,27215,3918,NA,toba1269,5,toba1269
27215toba1269toba1269,27215,3919,NA,toba1269,5,toba1269
27215toba1269toba1269,27215,3920,NA,toba1269,5,toba1269
27215toba1269toba1269,27215,3921,NA,toba1269,5,toba1269
27215toba1269toba1269,27215,3922,NA,toba1269,5,toba1269
27215toba1269toba1269,27215,3923,NA,toba1269,5,toba1269
23684pila1245pila1245,23684,3924,NA,pila1245,10,pila1245
23684pila1245pila1245,23684,3925,NA,pila1245,10,pila1245
10847,10847,3926,NA,NA,9,NA
10847,10847,3927,NA,NA,9,NA
10847,10847,3928,NA,NA,9,NA
23112onaa1245onaa1245,23112,3929,NA,onaa1245,10,onaa1245
23112onaa1245onaa1245,23112,3930,NA,onaa1245,10,onaa1245
62489,62489,3931,NA,NA,10,NA
10814mapu1245mapu1245,10814,3932,NA,mapu1245,3,mapu1245
10814mapu1245mapu1245,10814,3933,NA,mapu1245,3,mapu1245
10814mapu1245mapu1245,10814,3934,NA,mapu1245,3,mapu1245
10814mapu1245mapu1245,10814,3935,NA,mapu1245,3,mapu1245
23981puka1242puka1242,23981,3936,NA,puka1242,10,puka1242
23981puka1242puka1242,23981,3937,NA,puka1242,10,puka1242
23981puka1242puka1242,23981,3938,NA,puka1242,10,puka1242
23981puka1242puka1242,23981,3939,NA,puka1242,10,puka1242
23981puka1242puka1242,23981,3940,NA,puka1242,10,puka1242
13894Romanianroma1327roma1327,13894,3941,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3942,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3943,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3944,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3945,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3946,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3947,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3948,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3949,Romanian,roma1327,10,roma1327
13894Romanianroma1327roma1327,13894,3950,Romanian,roma1327,10,roma1327
23090olte1239olte1239,23090,3951,NA,olte1239,9,olte1239
23090olte1239olte1239,23090,3952,NA,olte1239,9,olte1239
23090olte1239olte1239,23090,3953,NA,olte1239,9,olte1239
23090olte1239olte1239,23090,3954,NA,olte1239,9,olte1239
10858Romanianroma1327roma1327,10858,3955,Romanian,roma1327,10,roma1327
10858Romanianroma1327roma1327,10858,3956,Romanian,roma1327,10,roma1327
10858Romanianroma1327roma1327,10858,3957,Romanian,roma1327,10,roma1327
23090olte1239olte1239,23090,3958,NA,olte1239,9,olte1239
23090olte1239olte1239,23090,3959,NA,olte1239,9,olte1239
23090olte1239olte1239,23090,3960,NA,olte1239,9,olte1239
23090olte1239olte1239,23090,3961,NA,olte1239,9,olte1239
23090olte1239olte1239,23090,3962,NA,olte1239,9,olte1239
10858Romanianroma1327roma1327,10858,3963,Romanian,roma1327,10,roma1327
